time_s,ecg_adc
134.380000,1279
134.384000,2756
134.388000,1279
134.392000,452
134.396000,1279
134.400000,1740
134.404000,1279
134.408000,2767
134.412000,1535
134.416000,4054
134.420000,1535
134.424000,471
134.428000,1535
134.432000,471
134.436000,1535
134.440000,1753
134.444000,1535
134.448000,2527
134.452000,1791
134.456000,1764
134.460000,1791
134.464000,1034
134.468000,2816
134.472000,2442
134.476000,1792
134.480000,1117
134.484000,785
134.488000,4093
134.492000,2593
134.496000,3655
134.500000,3362
134.504000,3399
134.508000,2594
134.512000,3321
134.516000,785
134.520000,850
134.524000,1281
134.528000,1898
134.532000,2304
134.536000,256
134.540000,1776
134.544000,2254
134.548000,767
134.552000,2663
134.556000,3071
134.560000,2562
134.564000,1519
134.568000,2726
134.572000,494
134.576000,1175
134.580000,750
134.584000,2243
134.588000,1518
134.592000,213
134.596000,1518
134.600000,219
134.604000,1518
134.608000,3029
134.612000,1518
134.616000,727
134.620000,1518
134.624000,2781
134.628000,1774
134.632000,3562
134.636000,2030
134.640000,1791
134.644000,2302
134.648000,2080
134.652000,3071
134.656000,3394
134.660000,3583
134.664000,1641
134.668000,4095
134.672000,2960
134.676000,767
134.680000,1207
134.684000,1279
134.688000,1246
134.692000,1791
134.696000,1017
134.700000,2063
134.704000,2584
134.708000,2560
134.712000,2604
134.716000,2816
134.720000,823
134.724000,2816
134.728000,2879
134.732000,3072
134.736000,2372
134.740000,3072
134.744000,2371
134.748000,3072
134.752000,1857
134.756000,2816
134.760000,1599
134.764000,2816
134.768000,1086
134.772000,2816
134.776000,2364
134.780000,3072
134.784000,2891
134.788000,3328
134.792000,3678
134.796000,3584
134.800000,3949
134.804000,3840
134.808000,2690
134.812000,256
134.816000,2462
134.820000,512
134.824000,3738
134.828000,256
134.832000,3981
134.836000,0
134.840000,2941
134.844000,3840
134.848000,3168
134.852000,3072
134.856000,2081
134.860000,2048
134.864000,4070
134.868000,1535
134.872000,3276
134.876000,1279
134.880000,1213
134.884000,1023
134.888000,3512
134.892000,1023
134.896000,3508
134.900000,1023
134.904000,2740
134.908000,1023
134.912000,4021
134.916000,1023
134.920000,696
134.924000,1023
134.928000,1981
134.932000,1023
134.936000,3266
134.940000,1279
134.944000,1223
134.948000,1279
134.952000,1742
134.956000,1279
134.960000,3281
134.964000,1535
134.968000,471
134.972000,1535
134.976000,1241
134.980000,1535
134.984000,3044
134.988000,2047
134.992000,2589
134.996000,3584
135.000000,3518
135.004000,2576
135.008000,3971
135.012000,1041
135.016000,2291
135.020000,2337
135.024000,3871
135.028000,2338
135.032000,2040
135.036000,1041
135.040000,659
135.044000,2833
135.048000,1485
135.052000,3328
135.056000,1029
135.060000,1520
135.064000,722
135.068000,1279
135.072000,1716
135.076000,255
135.080000,1382
135.084000,3071
135.088000,11
135.092000,1519
135.096000,443
135.100000,1006
135.104000,1992
135.108000,1518
135.112000,2034
135.116000,2030
135.120000,3846
135.124000,2303
135.128000,1548
135.132000,2303
135.136000,1807
135.140000,2303
135.144000,19
135.148000,2559
135.152000,2846
135.156000,2815
135.160000,816
135.164000,3071
135.168000,579
135.172000,3327
135.176000,2389
135.180000,3839
135.184000,366
135.188000,4095
135.192000,2950
135.196000,511
135.200000,1954
135.204000,767
135.208000,444
135.212000,1279
135.216000,1748
135.220000,1535
135.224000,996
135.228000,1791
135.232000,3056
135.236000,2047
135.240000,499
135.244000,2047
135.248000,2816
135.252000,2048
135.256000,3845
135.260000,2048
135.264000,519
135.268000,2048
135.272000,1803
135.276000,2048
135.280000,3090
135.284000,2304
135.288000,784
135.292000,2048
135.296000,3855
135.300000,2304
135.304000,1569
135.308000,2560
135.312000,830
135.316000,3072
135.320000,851
135.324000,3328
135.328000,104
135.332000,3840
135.336000,389
135.340000,0
135.344000,2181
135.348000,0
135.352000,2682
135.356000,3840
135.360000,3437
135.364000,3584
135.368000,856
135.372000,2816
135.376000,26
135.380000,2032
135.384000,1246
135.388000,1279
135.392000,4031
135.396000,1023
135.400000,1970
135.404000,767
135.408000,939
135.412000,767
135.416000,939
135.420000,767
135.424000,1963
135.428000,767
135.432000,2224
135.436000,1023
135.440000,3248
135.444000,1023
135.448000,695
135.452000,1023
135.456000,1466
135.460000,1023
135.464000,2751
135.468000,1279
135.472000,4036
135.476000,1279
135.480000,1996
135.484000,1279
135.488000,2769
135.492000,1535
135.496000,470
135.500000,1535
135.504000,3555
135.508000,2047
135.512000,1559
135.516000,3072
135.520000,3231
135.524000,2064
135.528000,2412
135.532000,1041
135.536000,1531
135.540000,2337
135.544000,3894
135.548000,2850
135.552000,2845
135.556000,1810
135.560000,3777
135.564000,3857
135.568000,1811
135.572000,257
135.576000,2871
135.580000,2032
135.584000,3294
135.588000,1535
135.592000,3524
135.596000,767
135.600000,2172
135.604000,3583
135.608000,1312
135.612000,1775
135.616000,1217
135.620000,750
135.624000,2478
135.628000,1262
135.632000,2773
135.636000,1774
135.640000,1255
135.644000,1774
135.648000,2031
135.652000,1774
135.656000,1516
135.660000,1774
135.664000,4081
135.668000,2030
135.672000,1785
135.676000,2030
135.680000,1798
135.684000,2303
135.688000,2328
135.692000,2815
135.696000,813
135.700000,3071
135.704000,588
135.708000,3583
135.712000,2414
135.716000,255
135.720000,2709
135.724000,767
135.728000,2738
135.732000,1279
135.736000,1233
135.740000,1535
135.744000,3049
135.748000,2047
135.752000,515
135.756000,2048
135.760000,3858
135.764000,2304
135.768000,1050
135.772000,2304
135.776000,1308
135.780000,2304
135.784000,2337
135.788000,2560
135.792000,3105
135.796000,2560
135.800000,1828
135.804000,2304
135.808000,26
135.812000,2304
135.816000,3863
135.820000,2304
135.824000,1047
135.828000,2304
135.832000,1058
135.836000,2560
135.840000,1844
135.844000,2816
135.848000,1092
135.852000,3072
135.856000,2643
135.860000,3584
135.864000,2927
135.868000,3840
135.872000,2923
135.876000,3584
135.880000,347
135.884000,3328
135.888000,1107
135.892000,3072
135.896000,3390
135.900000,2560
135.904000,2311
135.908000,1776
135.912000,2757
135.916000,1023
135.920000,1703
135.924000,511
135.928000,926
135.932000,511
135.936000,2968
135.940000,511
135.944000,2449
135.948000,511
135.952000,3731
135.956000,511
135.960000,1691
135.964000,511
135.968000,165
135.972000,767
135.976000,1962
135.980000,767
135.984000,181
135.988000,1023
135.992000,2749
135.996000,1279
136.000000,3268
136.004000,1279
136.008000,708
136.012000,1279
136.016000,3793
136.020000,1535
136.024000,1239
136.028000,1535
136.032000,3048
136.036000,2063
136.040000,3374
136.044000,3840
136.048000,3029
136.052000,3088
136.056000,2213
136.060000,1809
136.064000,1823
136.068000,2850
136.072000,86
136.076000,3362
136.080000,1345
136.084000,2338
136.088000,3816
136.092000,273
136.096000,1333
136.100000,1025
136.104000,893
136.108000,3328
136.112000,85
136.116000,3072
136.120000,1055
136.124000,1520
136.128000,1949
136.132000,3583
136.136000,3105
136.140000,1775
136.144000,1723
136.148000,750
136.152000,3510
136.156000,1262
136.160000,2003
136.164000,1518
136.168000,2786
136.172000,1774
136.176000,743
136.180000,1774
136.184000,2029
136.188000,1774
136.192000,3313
136.196000,2030
136.200000,2554
136.204000,2302
136.208000,3079
136.212000,2559
136.216000,288
136.220000,2815
136.224000,3894
136.228000,3327
136.232000,3925
136.236000,3839
136.240000,2169
136.244000,511
136.248000,4003
136.252000,1023
136.256000,3781
136.260000,1535
136.264000,3558
136.268000,2047
136.272000,2565
136.276000,2304
136.280000,3096
136.284000,2560
136.288000,1065
136.292000,2560
136.296000,3121
136.300000,2816
136.304000,3895
136.308000,2816
136.312000,827
136.316000,2816
136.320000,3127
136.324000,2816
136.328000,2354
136.332000,2816
136.336000,302
136.340000,2560
136.344000,3881
136.348000,2560
136.352000,1066
136.356000,2560
136.360000,820
136.364000,2816
136.368000,324
136.372000,3072
136.376000,3664
136.380000,3328
136.384000,1378
136.388000,3584
136.392000,2170
136.396000,0
136.400000,640
136.404000,3840
136.408000,1394
136.412000,3584
136.416000,2664
136.420000,3584
136.424000,3157
136.428000,3072
136.432000,39
136.436000,2048
136.440000,3816
136.444000,1535
136.448000,3274
136.452000,1279
136.456000,189
136.460000,1023
136.464000,3511
136.468000,1023
136.472000,3508
136.476000,1023
136.480000,181
136.484000,1023
136.488000,696
136.492000,1023
136.496000,2749
136.500000,1279
136.504000,453
136.508000,1279
136.512000,1996
136.516000,1279
136.520000,2513
136.524000,1535
136.528000,4052
136.532000,1535
136.536000,985
136.540000,1535
136.544000,2526
136.548000,1791
136.552000,3812
136.556000,1791
136.560000,3568
136.564000,2063
136.568000,3625
136.572000,3584
136.576000,2241
136.580000,2832
136.584000,1693
136.588000,1553
136.592000,2087
136.596000,3362
136.600000,874
136.604000,3618
136.608000,3920
136.612000,2594
136.616000,3822
136.620000,273
136.624000,803
136.628000,513
136.632000,1860
136.636000,2048
136.640000,2552
136.644000,2047
136.648000,2267
136.652000,1023
136.656000,1918
136.660000,3327
136.664000,2585
136.668000,1775
136.672000,436
136.676000,750
136.680000,691
136.684000,1262
136.688000,3291
136.692000,1774
136.696000,1512
136.700000,1774
136.704000,2031
136.708000,1774
136.712000,3313
136.716000,2030
136.720000,759
136.724000,2030
136.728000,3841
136.732000,2303
136.736000,3599
136.740000,2559
136.744000,1313
136.748000,2815
136.752000,59
136.756000,3327
136.760000,345
136.764000,3839
136.768000,891
136.772000,255
136.776000,2205
136.780000,1023
136.784000,2754
136.788000,1535
136.792000,1759
136.796000,1791
136.800000,249
136.804000,2063
136.808000,16
136.812000,2304
136.816000,2589
136.820000,2560
136.824000,3876
136.828000,2560
136.832000,1066
136.836000,2560
136.840000,1577
136.844000,2560
136.848000,1068
136.852000,2560
136.856000,297
136.860000,2560
136.864000,3365
136.868000,2560
136.872000,3877
136.876000,2560
136.880000,3886
136.884000,2816
136.888000,1091
136.892000,3072
136.896000,339
136.900000,3328
136.904000,1891
136.908000,3584
136.912000,3196
136.916000,0
136.920000,642
136.924000,3840
136.928000,627
136.932000,3584
136.936000,869
136.940000,3328
136.944000,1105
136.948000,2816
136.952000,33
136.956000,2032
136.960000,3289
136.964000,1279
136.968000,181
136.972000,767
136.976000,674
136.980000,511
136.984000,3480
136.988000,511
136.992000,2963
136.996000,511
137.000000,3477
137.004000,511
137.008000,3733
137.012000,511
137.016000,920
137.020000,511
137.024000,2973
137.028000,767
137.032000,936
137.036000,767
137.040000,2219
137.044000,1023
137.048000,4018
137.052000,1023
137.056000,1207
137.060000,1023
137.064000,3263
137.068000,1279
137.072000,1223
137.076000,1279
137.080000,3028
137.084000,1791
137.088000,4088
137.092000,2575
137.096000,2930
137.100000,1280
137.104000,1599
137.108000,273
137.112000,3048
137.116000,2337
137.120000,2868
137.124000,3106
137.128000,1340
137.132000,2338
137.136000,2291
137.140000,785
137.144000,599
137.148000,1537
137.152000,3194
137.156000,2560
137.160000,256
137.164000,1776
137.168000,731
137.172000,1023
137.176000,1934
137.180000,3583
137.184000,1072
137.188000,2031
137.192000,1226
137.196000,750
137.200000,427
137.204000,1006
137.208000,1997
137.212000,1518
137.216000,1255
137.220000,1774
137.224000,2797
137.228000,2030
137.232000,503
137.236000,2030
137.240000,2042
137.244000,2030
137.248000,260
137.252000,2303
137.256000,270
137.260000,2559
137.264000,2083
137.268000,3071
137.272000,3386
137.276000,3327
137.280000,3154
137.284000,3839
137.288000,3187
137.292000,255
137.296000,662
137.300000,767
137.304000,1725
137.308000,1279
137.312000,1759
137.316000,1791
137.320000,3062
137.324000,2063
137.328000,3083
137.332000,2304
137.336000,1820
137.340000,2304
137.344000,3364
137.348000,2560
137.352000,3879
137.356000,2560
137.360000,1580
137.364000,2560
137.368000,1585
137.372000,2560
137.376000,3370
137.380000,2560
137.384000,1826
137.388000,2304
137.392000,1821
137.396000,2304
137.400000,1573
137.404000,2560
137.408000,3639
137.412000,3072
137.416000,2894
137.420000,3328
137.424000,3673
137.428000,3584
137.432000,3191
137.436000,0
137.440000,2693
137.444000,0
137.448000,2682
137.452000,3840
137.456000,2922
137.460000,3584
137.464000,1115
137.468000,3072
137.472000,2610
137.476000,2304
137.480000,3310
137.484000,1535
137.488000,2751
137.492000,1023
137.496000,3499
137.500000,767
137.504000,1698
137.508000,511
137.512000,1694
137.516000,511
137.520000,1438
137.524000,511
137.528000,2206
137.532000,767
137.536000,1696
137.540000,511
137.544000,163
137.548000,767
137.552000,938
137.556000,767
137.560000,3248
137.564000,1023
137.568000,183
137.572000,1023
137.576000,1212
137.580000,1023
137.584000,2495
137.588000,1279
137.592000,3522
137.596000,1279
137.600000,1993
137.604000,1279
137.608000,3038
137.612000,2063
137.616000,3647
137.620000,256
137.624000,4094
137.628000,3600
137.632000,3002
137.636000,1809
137.640000,1303
137.644000,2594
137.648000,2605
137.652000,2338
137.656000,995
137.660000,529
137.664000,1119
137.668000,1793
137.672000,3980
137.676000,2560
137.680000,489
137.684000,1535
137.688000,1999
137.692000,1023
137.696000,2974
137.700000,4095
137.704000,1603
137.708000,2303
137.712000,984
137.716000,750
137.720000,1689
137.724000,494
137.728000,2993
137.732000,1262
137.736000,3024
137.740000,1518
137.744000,2266
137.748000,1774
137.752000,3301
137.756000,1774
137.760000,231
137.764000,1774
137.768000,2541
137.772000,2030
137.776000,2553
137.780000,2302
137.784000,1801
137.788000,2303
137.792000,281
137.796000,2815
137.800000,571
137.804000,3327
137.808000,1113
137.812000,3839
137.816000,2174
137.820000,511
137.824000,1950
137.828000,767
137.832000,2495
137.836000,1535
137.840000,1247
137.844000,1791
137.848000,3576
137.852000,2063
137.856000,1803
137.860000,2048
137.864000,20
137.868000,2304
137.872000,1818
137.876000,2304
137.880000,3364
137.884000,2560
137.888000,3364
137.892000,2560
137.896000,3365
137.900000,2560
137.904000,1826
137.908000,2304
137.912000,1821
137.916000,2304
137.920000,1311
137.924000,2304
137.928000,3873
137.932000,2560
137.936000,2606
137.940000,2816
137.944000,3132
137.948000,3072
137.952000,334
137.956000,3328
137.960000,3942
137.964000,3840
137.968000,3452
137.972000,3840
137.976000,3437
137.980000,3584
137.984000,352
137.988000,3328
137.992000,3665
137.996000,3072
138.000000,3122
138.004000,2304
138.008000,2540
138.012000,1535
138.016000,1983
138.020000,767
138.024000,931
138.028000,511
138.032000,3480
138.036000,511
138.040000,3477
138.044000,511
138.048000,1681
138.052000,255
138.056000,3473
138.060000,511
138.064000,2714
138.068000,767
138.072000,165
138.076000,767
138.080000,2731
138.084000,1023
138.088000,4021
138.092000,1023
138.096000,1978
138.100000,1023
138.104000,4034
138.108000,1279
138.112000,1228
138.116000,1279
138.120000,1998
138.124000,1279
138.128000,2006
138.132000,1535
138.136000,3569
138.140000,2319
138.144000,2390
138.148000,768
138.152000,2844
138.156000,17
138.160000,1492
138.164000,2081
138.168000,2102
138.172000,3362
138.176000,3670
138.180000,3106
138.184000,1321
138.188000,1810
138.192000,1464
138.196000,3345
138.200000,3316
138.204000,256
138.208000,101
138.212000,3328
138.216000,1612
138.220000,2560
138.224000,752
138.228000,767
138.232000,873
138.236000,2815
138.240000,1516
138.244000,1006
138.248000,1703
138.252000,750
138.256000,2752
138.260000,1518
138.264000,3293
138.268000,1774
138.272000,4069
138.276000,1774
138.280000,744
138.284000,1774
138.288000,1256
138.292000,1774
138.296000,3569
138.300000,2030
138.304000,2815
138.308000,2302
138.312000,270
138.316000,2559
138.320000,3366
138.324000,3071
138.328000,3141
138.332000,3583
138.336000,2914
138.340000,4095
138.344000,904
138.348000,511
138.352000,1967
138.356000,1023
138.360000,2514
138.364000,1791
138.368000,2801
138.372000,2063
138.376000,13
138.380000,2304
138.384000,3873
138.388000,2560
138.392000,2346
138.396000,2816
138.400000,3636
138.404000,2816
138.408000,310
138.412000,2816
138.416000,3899
138.420000,2816
138.424000,313
138.428000,2816
138.432000,2612
138.436000,2816
138.440000,1583
138.444000,2560
138.448000,1068
138.452000,2560
138.456000,3630
138.460000,2816
138.464000,831
138.468000,3072
138.472000,339
138.476000,3328
138.480000,1376
138.484000,3584
138.488000,3448
138.492000,0
138.496000,1164
138.500000,0
138.504000,1157
138.508000,3840
138.512000,2935
138.516000,3840
138.520000,2669
138.524000,3584
138.528000,3664
138.532000,2816
138.536000,2837
138.540000,2032
138.544000,3297
138.548000,1535
138.552000,3276
138.556000,1279
138.560000,1471
138.564000,1023
138.568000,701
138.572000,1023
138.576000,184
138.580000,1023
138.584000,1469
138.588000,1023
138.592000,2751
138.596000,1279
138.600000,4037
138.604000,1279
138.608000,1225
138.612000,1279
138.616000,2769
138.620000,1535
138.624000,4050
